# OpenSignals Text File Format
# {"00:07:80:64:6D:DA": {"sensor": ["CUSTOM/0.5/1.0/V", "CUSTOM/0.5/1.0/V", "CUSTOM/0.5/1.0/V", "CUSTOM/0.5/1.0/V"], "device name": "00:07:80:64:6D:DA", "column": ["nSeq", "DI", "TL", "TR", "BR", "BL"], "sync interval": 2, "time": "15:6:46.516", "comments": "", "device connection": "BTH00:07:80:64:6D:DA", "channels": [1, 2, 3, 4], "date": "2016-11-28", "mode": 0, "digital IO": [0, 1], "firmware version": 772, "device": "biosignalsplux", "position": 0, "sampling rate": 1000, "label": ["TL", "TR", "BR", "BL"], "resolution": [16, 16, 16, 16], "special": [{}, {}, {}, {}]}, "00:07:80:3B:46:38": {"sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "device name": "00:07:80:3B:46:38", "column": ["nSeq", "DI", "RA_L", "RA_R", "O_L", "O_R", "I_L", "I_R", "MF_L", "MF_R"], "sync interval": 2, "time": "15:6:46.516", "comments": "", "device connection": "BTH00:07:80:3B:46:38", "channels": [1, 2, 3, 4, 5, 6, 7, 8], "date": "2016-11-28", "mode": 0, "digital IO": [0, 1], "firmware version": 772, "device": "biosignalsplux", "position": 1, "sampling rate": 1000, "label": ["RA_L", "RA_R", "O_L", "O_R", "I_L", "I_R", "MF_L", "MF_R"], "resolution": [16, 16, 16, 16, 16, 16, 16, 16], "special": [{}, {}, {}, {}, {}, {}, {}, {}]}}
# EndOfHeader
2250	0	1516	7600	4710	11996	0	0	32655	32679	32623	32685	33220	32581	32757	32599	
2251	0	1552	7586	4737	12010	1	0	32708	32659	32739	32671	33223	32818	32750	32799	
2252	0	1568	7557	4730	12013	2	0	32762	32532	32679	32846	33025	32570	32707	32742	
2253	0	1552	7574	4716	12001	3	0	32949	32565	32923	33041	32743	32677	32530	32701	
2254	0	1550	7530	4737	11995	4	0	32838	32552	32687	32911	32517	33037	32382	32877	
2255	0	1549	7561	4712	12025	5	0	32812	32579	33023	32977	31683	32935	32575	33031	
2256	0	1553	7627	4734	12038	6	0	32836	32595	33031	32815	31707	32795	32614	32751	
2257	0	1557	7602	4717	11984	7	0	32812	32695	33099	32742	32112	32663	32471	32507	
2258	0	1563	7599	4705	12019	8	0	32782	32805	33079	32596	32189	31943	32623	32515	
2259	0	1574	7582	4729	12022	9	0	32720	32764	32871	32687	32877	31892	32732	32534	
2260	0	1591	7612	4678	12006	10	0	32743	32751	32646	32692	32891	32285	32684	32516	
2261	0	1560	7558	4700	12056	11	0	32719	32626	32239	32674	32564	32612	32669	32663	
2262	0	1595	7586	4706	11976	12	0	32789	32677	32293	32823	32111	32979	32771	32671	
2263	0	1556	7561	4716	11982	13	0	32759	32727	32203	32811	32391	32991	32571	32716	
2264	0	1610	7619	4716	11976	14	0	32847	32822	32483	32887	32937	33014	32471	32685	
2265	0	1536	7588	4692	11976	15	0	32833	32791	32567	32847	33319	33428	32469	32799	
2266	0	1567	7580	4714	12008	16	0	32801	32719	32783	32751	32903	33223	32544	32791	
2267	0	1611	7562	4722	11972	17	0	32834	32745	32627	32675	32791	33221	32819	32867	
2268	0	1568	7528	4673	12017	18	0	32807	32679	33014	32671	32820	33495	32903	32987	
2269	0	1558	7590	4673	11944	19	0	32801	32719	32943	32663	32743	33281	32867	33049	
2270	0	1568	7564	4691	11951	20	0	32850	32647	32685	32701	32759	32951	32851	33159	
2271	0	1587	7628	4684	11990	21	0	32880	32631	32775	32647	33154	32939	32819	32975	
2272	0	1553	7566	4733	11995	22	0	32772	32510	32471	32671	33377	32713	32570	32903	
2273	0	1572	7576	4673	12005	23	0	32752	32476	32567	32717	32976	32686	32411	32733	
2274	0	1632	7557	4671	12002	24	0	32775	32476	32485	32756	32719	32387	32583	32647	
2275	0	1590	7601	4699	11993	25	0	32775	32583	32513	32903	32690	32172	32699	32323	
2276	0	1569	7604	4700	11995	26	0	32756	32741	32519	32959	32941	32215	32868	32515	
2277	0	1561	7586	4644	11996	27	0	32801	32722	32829	32886	33137	32345	32758	32726	
2278	0	1611	7588	4757	12000	28	0	32786	32711	33086	32761	33323	32503	32566	32663	
2279	0	1565	7578	4700	11968	29	0	32758	32685	33211	32893	33361	32420	32870	32702	
2280	0	1605	7555	4708	11956	30	0	32790	32743	33382	32851	33399	32293	32751	32487	
2281	0	1617	7580	4667	12013	31	0	32809	32703	33215	32828	33068	32323	32730	32665	
2282	0	1556	7586	4695	11996	32	0	32767	32647	33069	32689	32527	32495	32620	32663	
2283	0	1634	7575	4659	11976	33	0	32775	32589	32633	32771	32483	32999	32743	32679	
2284	0	1518	7593	4643	12011	34	0	32802	32602	32545	32583	32892	32989	32775	32757	
2285	0	1616	7594	4700	12031	35	0	32860	32727	32572	32705	32775	32775	32715	32603	
2286	0	1559	7566	4628	11968	36	0	32836	32679	32735	32805	32583	32841	32647	32731	
2287	0	1567	7636	4695	12014	37	0	32802	32699	32613	32829	32237	33262	32471	32875	
2288	0	1573	7586	4707	11980	38	0	32827	32647	32551	32599	32415	33485	32543	32802	
2289	0	1564	7589	4692	11949	39	0	32811	32683	32516	32640	32423	33058	32585	32669	
2290	0	1624	7588	4678	11986	40	0	32809	32691	32597	32702	32306	32991	32671	32542	
2291	0	1570	7625	4664	12000	41	0	32789	32759	32623	32783	32297	32771	32573	32592	
2292	0	1605	7586	4729	11977	42	0	32798	32759	32675	32586	32396	32637	32557	32615	
2293	0	1600	7580	4684	12012	43	0	32715	32711	32725	32647	32406	32582	32783	32713	
2294	0	1573	7642	4671	12036	44	0	32713	32718	32507	32631	32428	32535	32707	32932	
2295	0	1549	7589	4669	12012	45	0	32767	32783	32702	32788	32489	32259	32695	32887	
2296	0	1597	7578	4665	11986	46	0	32817	32817	32594	32751	32795	32314	32417	32859	
2297	0	1592	7618	4670	12005	47	0	32878	32764	32903	32933	32766	32833	32453	32933	
2298	0	1572	7562	4641	11986	48	0	32911	32711	33037	32919	32683	32975	32543	32843	
2299	0	1581	7636	4680	12003	49	0	32900	32739	33295	32903	32674	32887	32647	32903	
2300	0	1636	7590	4666	11960	50	0	32871	32553	33018	32836	32701	32775	32701	32883	
2301	0	1597	7624	4701	12021	51	0	32839	32571	32620	32695	32531	32707	32750	32745	
2302	0	1607	7608	4653	12024	52	0	32733	32685	32715	32709	32399	32575	32667	32673	
2303	0	1586	7589	4664	11973	53	0	32775	32685	32577	32615	32708	32479	32711	32626	
2304	0	1565	7617	4697	11984	54	0	32734	32677	32745	32752	32799	32245	32883	32621	
2305	0	1601	7580	4685	11992	55	0	32782	32762	32633	32679	32765	32377	32773	32583	
2306	0	1600	7649	4630	11994	56	0	32778	32735	32562	32717	32711	32679	32830	32599	
2307	0	1617	7634	4624	12002	57	0	32800	32721	32588	32727	32633	32699	32591	32666	
2308	0	1600	7627	4669	11975	58	0	32687	32644	32775	32832	32644	32601	32763	32583	
2309	0	1612	7604	4645	11984	59	0	32678	32630	32615	32875	32713	32623	32679	32629	
2310	0	1638	7542	4658	12008	60	0	32730	32607	32766	32867	32642	32863	32687	32685	
2311	0	1620	7614	4689	11978	61	0	32815	32659	32711	32830	32773	32962	32647	32596	
2312	0	1630	7584	4619	12000	62	0	32745	32607	32807	32671	32791	32957	32551	32756	
2313	0	1627	7584	4638	11972	63	0	32792	32687	32723	32607	32775	32927	32523	32615	
2314	0	1604	7604	4644	12008	64	0	32758	32689	32801	32799	32727	32966	32612	32843	
2315	0	1624	7598	4669	11999	65	0	32751	32671	32701	32583	32807	32450	32727	32882	
2316	0	1615	7565	4664	12021	66	0	32754	32628	32542	32775	32731	32253	32637	32629	
2317	0	1604	7595	4670	12042	67	0	32714	32603	32617	32732	32533	32404	32636	32573	
2318	0	1632	7587	4693	12029	68	0	32669	32551	32647	32723	32523	32512	32486	32662	
2319	0	1637	7612	4682	12016	69	0	32690	32615	32614	32786	32492	32696	32566	32726	
2320	0	1636	7611	4657	12001	70	0	32759	32775	32767	32899	32567	32573	32631	32687	
2321	0	1628	7603	4661	11990	71	0	32727	32709	33135	32691	32772	32807	32607	32863	
2322	0	1621	7568	4614	12034	72	0	32722	32679	33047	32647	32820	32835	32684	32903	
2323	0	1653	7618	4649	11932	73	0	32647	32573	32804	32727	32763	32575	32785	32811	
2324	0	1643	7604	4649	12026	74	0	32686	32567	32847	32771	32978	32391	32839	32933	
2325	0	1673	7578	4613	12000	75	0	32784	32647	32613	32820	32937	32495	32855	33065	
2326	0	1668	7601	4660	12000	76	0	32716	32711	32695	32703	32855	32775	32823	32986	
2327	0	1626	7604	4650	12009	77	0	32731	32687	32737	32666	32923	33005	32551	32852	
2328	0	1652	7594	4648	12053	78	0	32788	32738	32863	32763	32773	32988	32734	32647	
2329	0	1608	7608	4627	12034	79	0	32764	32686	32993	32763	32699	33003	32775	32747	
2330	0	1632	7576	4633	12036	80	0	32803	32671	32836	32797	32911	32995	32655	32731	
2331	0	1649	7616	4632	12066	81	0	32785	32710	33110	32711	32751	32998	32716	32796	
2332	0	1636	7607	4646	12070	82	0	32743	32615	32839	32679	32679	32868	32757	32711	
2333	0	1648	7614	4642	12066	83	0	32734	32602	32586	32726	32644	32692	32709	32758	
2334	0	1626	7614	4618	12004	84	0	32631	32711	32764	32775	32493	32527	32686	32815	
2335	0	1604	7628	4698	12024	85	0	32713	32667	32723	32726	32445	32685	32582	32711	
2336	0	1647	7616	4622	12048	86	0	32744	32597	32797	32707	32301	32669	32420	32701	
2337	0	1625	7652	4676	12040	87	0	32751	32658	32647	32702	32469	32558	32623	32613	
2338	0	1685	7613	4625	12033	88	0	32733	32689	32668	32690	32862	32567	32674	32629	
2339	0	1682	7683	4630	12022	89	0	32740	32599	32623	32663	33207	32647	32731	32625	
2340	0	1639	7601	4632	12060	90	0	32783	32679	32471	32814	32902	32845	32659	32525	
2341	0	1624	7636	4642	12064	91	0	32715	32719	32669	32921	32711	32739	32535	32579	
2342	0	1629	7598	4601	12036	92	0	32692	32679	32534	32919	32765	32675	32719	32663	
2343	0	1661	7644	4635	12025	93	0	32716	32629	32737	32759	32731	32692	32692	32509	
2344	0	1655	7650	4650	12026	94	0	32740	32582	32660	32859	32595	32916	32685	32767	
2345	0	1620	7607	4638	11996	95	0	32788	32823	32645	32815	32763	32548	32766	32811	
2346	0	1669	7615	4580	12056	96	0	32715	32834	32742	32831	32733	32450	32655	32623	
2347	0	1659	7584	4623	12040	97	0	32762	32645	32575	32887	32647	32625	32588	33003	
2348	0	1656	7632	4674	12012	98	0	32801	32679	32726	32871	32786	33132	32671	33019	
2349	0	1626	7634	4568	12052	99	0	32765	32686	32563	32770	32871	33271	32751	32815	
2350	0	1694	7574	4571	12054	100	0	32852	32679	32837	32767	32882	33015	32639	32727	
2351	0	1682	7624	4654	12100	101	0	32802	32732	32858	32755	32759	32811	32567	32786	
2352	0	1684	7629	4634	12016	102	0	32772	32643	32821	32663	32903	33007	32739	32766	
2353	0	1644	7588	4660	12064	103	0	32854	32589	33063	32835	32868	32859	32562	32809	
2354	0	1631	7601	4593	12007	104	0	32781	32567	32719	32647	32725	32596	32587	32638	
2355	0	1660	7610	4636	12092	105	0	32806	32594	32751	32659	32751	32246	32743	32613	
2356	0	1669	7627	4661	12044	106	0	32785	32564	32615	32659	32775	32336	32711	32661	
2357	0	1677	7604	4610	12084	107	0	32822	32551	32615	32892	32743	32438	32695	32619	
2358	0	1649	7620	4580	12053	108	0	32804	32543	32517	32663	32747	32683	32631	32675	
2359	0	1671	7618	4573	12056	109	0	32794	32629	32483	32737	32573	32853	32507	32870	
2360	0	1717	7614	4602	12064	110	0	32781	32628	32549	32629	32551	32671	32687	32873	
2361	0	1681	7596	4634	12042	111	0	32798	32571	32507	32766	32578	32230	32671	32877	
2362	0	1696	7630	4634	12064	112	0	32758	32621	32818	32775	32900	32127	32621	32751	
2363	0	1681	7638	4600	12024	113	0	32787	32607	32647	32689	32998	31958	32831	32663	
2364	0	1682	7576	4578	12029	114	0	32772	32639	33142	32721	32742	31751	32727	32540	
2365	0	1655	7648	4603	12060	115	0	32775	32775	33103	32679	32431	31695	32596	32603	
2366	0	1722	7597	4577	12027	116	0	32729	32751	32999	32663	32165	32178	32663	32543	
2367	0	1689	7617	4622	12032	117	0	32742	32701	33015	32615	32206	33221	32643	32871	
2368	0	1692	7642	4573	12090	118	0	32770	32718	32845	32732	32443	33799	32637	32769	
2369	0	1675	7617	4590	12073	119	0	32751	32660	32838	32775	32375	33982	32653	32717	
2370	0	1683	7661	4604	12048	120	0	32709	32646	32675	32819	32683	33799	32643	32927	
2371	0	1735	7605	4581	12056	121	0	32759	32630	32561	32839	32775	34191	32765	33069	
2372	0	1665	7649	4565	12044	122	0	32726	32623	32747	32933	33068	34273	32647	32925	
2373	0	1660	7588	4558	12108	123	0	32806	32735	32679	32941	33097	33662	32709	32909	
2374	0	1677	7592	4547	12080	124	0	32807	32796	32962	32869	33185	33359	32676	32959	
2375	0	1672	7624	4561	12065	125	0	32810	32759	32814	32887	33058	32950	32570	32795	
2376	0	1683	7640	4614	12082	126	0	32741	32709	32861	32762	32767	32489	32663	32634	
2377	0	1700	7682	4578	12092	127	0	32686	32523	32743	32752	32723	31922	32719	32705	
2378	0	1700	7603	4589	12054	128	0	32740	32587	32626	32735	32647	31747	32693	32523	
2379	0	1676	7654	4586	12069	129	0	32759	32577	32719	32714	32577	31758	32559	32716	
2380	0	1711	7608	4582	12066	130	0	32708	32723	32555	32731	32831	31897	32635	32797	
2381	0	1696	7592	4588	12048	131	0	32712	32716	32847	32695	32807	31922	32775	32807	
2382	0	1707	7620	4596	12074	132	0	32644	32663	32718	32691	32745	32225	32739	32863	
2383	0	1666	7609	4579	12106	133	0	32651	32623	32754	32673	32638	32386	32691	32862	
2384	0	1730	7629	4576	12052	134	0	32728	32646	32605	32791	32675	32990	32669	32755	
2385	0	1673	7590	4549	12072	135	0	32790	32694	32527	32711	32751	33767	32609	32756	
2386	0	1704	7622	4595	12066	136	0	32801	32695	32486	32878	32865	33634	32471	32701	
2387	0	1699	7658	4578	12012	137	0	32832	32751	32519	32815	32644	32919	32605	32759	
2388	0	1696	7618	4544	12056	138	0	32775	32724	32749	32775	32587	32431	32725	32753	
2389	0	1732	7623	4555	12026	139	0	32744	32507	32500	32715	32543	32247	32646	32663	
2390	0	1723	7638	4529	12020	140	0	32750	32487	32740	32687	32706	32262	32695	32619	
2391	0	1668	7600	4566	12074	141	0	32710	32522	32463	32677	32967	32715	32574	32605	
2392	0	1676	7634	4534	12046	142	0	32788	32613	32859	32679	33201	32855	32647	32642	
2393	0	1709	7656	4536	12016	143	0	32757	32573	32655	32687	33031	32895	32809	32579	
2394	0	1695	7620	4550	12061	144	0	32750	32799	32819	32785	33005	32695	32762	32543	
2395	0	1694	7614	4601	12004	145	0	32781	32711	32631	32764	32933	32438	32791	32575	
2396	0	1728	7581	4499	12058	146	0	32671	32578	32763	32682	32735	32564	32719	32623	
2397	0	1708	7658	4533	12066	147	0	32712	32655	32743	32757	32679	32399	32673	32556	
2398	0	1708	7548	4528	12049	148	0	32669	32821	32383	32727	32386	32509	32615	32664	
2399	0	1736	7632	4514	12058	149	0	32711	32635	32559	32767	31906	32639	32571	32583	
2400	0	1696	7620	4556	12062	150	0	32781	32626	32559	32764	31891	32707	32727	32806	
2401	0	1715	7604	4526	12068	151	0	32754	32579	32691	32916	32383	32812	32791	32863	
2402	0	1740	7613	4550	12073	152	0	32758	32551	33055	32827	32464	32630	32687	32591	
2403	0	1767	7632	4527	12072	153	0	32773	32615	33045	32751	32543	32162	32564	32718	
2404	0	1738	7581	4528	12052	154	0	32775	32817	33234	32791	32637	32263	32647	32639	
2405	0	1754	7608	4567	12098	155	0	32699	32662	33135	32725	32707	32415	32795	32490	
