# OpenSignals Text File Format
# {"00:07:80:64:6D:DA": {"sensor": ["CUSTOM/0.5/1.0/V", "CUSTOM/0.5/1.0/V", "CUSTOM/0.5/1.0/V", "CUSTOM/0.5/1.0/V"], "device name": "Plataforma", "column": ["nSeq", "DI", "CH1", "CH2", "CH3", "CH4"], "sync interval": 2, "time": "15:2:35.317", "comments": "", "device connection": "BTH00:07:80:64:6D:DA", "channels": [1, 2, 3, 4], "date": "2017-6-2", "mode": 0, "digital IO": [0, 1], "firmware version": 772, "device": "biosignalsplux", "position": 0, "sampling rate": 1000, "label": ["CH1", "CH2", "CH3", "CH4"], "resolution": [16, 16, 16, 16], "special": [{}, {}, {}, {}]}, "00:07:80:3B:46:38": {"sensor": ["CUSTOM/0.5/1.0/V", "CUSTOM/0.5/1.0/V", "CUSTOM/0.5/1.0/V", "CUSTOM/0.5/1.0/V", "CUSTOM/0.5/1.0/V", "CUSTOM/0.5/1.0/V", "CUSTOM/0.5/1.0/V", "CUSTOM/0.5/1.0/V"], "device name": "EMGs", "column": ["nSeq", "DI", "RA_L", "RA_R", "OE_L", "OE:R", "IL_L", "IL_R", "MF_L", "MF_R"], "sync interval": 2, "time": "15:2:35.317", "comments": "", "device connection": "BTH00:07:80:3B:46:38", "channels": [1, 2, 3, 4, 5, 6, 7, 8], "date": "2017-6-2", "mode": 0, "digital IO": [0, 1], "firmware version": 772, "device": "biosignalsplux", "position": 1, "sampling rate": 1000, "label": ["RA_L", "RA_R", "OE_L", "OE:R", "IL_L", "IL_R", "MF_L", "MF_R"], "resolution": [16, 16, 16, 16, 16, 16, 16, 16], "special": [{}, {}, {}, {}, {}, {}, {}, {}]}}
# EndOfHeader
2322	0	3982	10202	7403	5725	0	0	32367	32367	32695	32799	32854	32612	32893	32111	
2323	0	3929	10300	7364	5716	1	0	32423	32527	32737	32947	32869	32237	32899	32005	
2324	0	3985	10266	7281	5688	2	0	32517	32687	32903	33058	32727	32430	32955	32263	
2325	0	4038	10216	7290	5692	3	0	32639	32959	33007	33206	32507	32593	32831	32517	
2326	0	3982	10228	7212	5691	4	0	32613	33081	33143	33135	32351	32647	32957	32443	
2327	0	3981	10201	7126	5638	5	0	32711	33375	33359	33315	32391	32739	32847	32527	
2328	0	3986	10237	7092	5678	6	0	32800	33199	33375	33303	32470	33007	32883	32543	
2329	0	3972	10208	7100	5674	7	0	32865	33410	33439	33335	32487	33062	32861	32761	
2330	0	3961	10136	7007	5668	8	0	32871	33351	33439	33171	32491	33031	32958	32894	
2331	0	3997	10132	7026	5636	9	0	32873	33383	33478	33095	32423	32989	32863	32883	
2332	0	4006	10139	6916	5640	10	0	32838	33191	33468	33013	32423	32820	32771	32917	
2333	0	3967	10136	6904	5644	11	0	32948	33067	33302	32687	32435	32775	32719	32942	
2334	0	3966	10101	6849	5635	12	0	33031	33171	33127	32722	32420	32791	32564	33003	
2335	0	3973	10113	6823	5624	13	0	33111	33221	33031	32706	32541	32723	32527	32997	
2336	0	3954	10077	6816	5646	14	0	33254	33244	32948	32797	32659	32534	32311	32995	
2337	0	3957	10044	6704	5599	15	0	33412	33078	32821	32783	32763	32483	32311	33031	
2338	0	3912	10022	6714	5551	16	0	33500	33047	32647	32595	32877	32491	32215	33027	
2339	0	3941	9988	6644	5552	17	0	33558	33179	32494	32706	32903	32425	32297	32796	
2340	0	3911	10035	6553	5597	18	0	33567	33155	32511	32617	33092	32487	32070	32903	
2341	0	3935	9928	6568	5540	19	0	33540	33191	32611	32452	33268	32450	32006	33101	
