# OpenSignals Text File Format
# {"00:07:80:3B:46:38": {"sensor": ["CUSTOM/0.5/1.0/V", "CUSTOM/0.5/1.0/V", "CUSTOM/0.5/1.0/V", "CUSTOM/0.5/1.0/V", "CUSTOM/0.5/1.0/V", "CUSTOM/0.5/1.0/V", "CUSTOM/0.5/1.0/V", "CUSTOM/0.5/1.0/V"], "device name": "EMGs", "column": ["nSeq", "DI", "RA_L", "RA_R", "OE_L", "OE:R", "IL_L", "IL_R", "MF_L", "MF_R"], "sync interval": 2, "time": "16:16:34.399", "comments": "", "device connection": "BTH00:07:80:3B:46:38", "channels": [1, 2, 3, 4, 5, 6, 7, 8], "date": "2017-6-1", "mode": 0, "digital IO": [0, 1], "firmware version": 772, "device": "biosignalsplux", "position": 0, "sampling rate": 1000, "label": ["RA_L", "RA_R", "OE_L", "OE:R", "IL_L", "IL_R", "MF_L", "MF_R"], "resolution": [16, 16, 16, 16, 16, 16, 16, 16], "special": [{}, {}, {}, {}, {}, {}, {}, {}]}}
# EndOfHeader
0	0	32800	32647	32853	32735	32695	32747	32555	32804	
1	0	32740	32669	32638	32767	32743	32705	32631	32759	
2	0	32744	32687	32727	32755	32741	32635	32631	32807	
3	0	32807	32743	32663	32711	32743	32676	32708	32757	
4	0	32699	32595	32775	32747	32743	32706	32643	32807	
5	0	32769	32662	32734	32775	32710	32727	32675	32813	
6	0	32748	32788	32757	32695	32719	32775	32699	32795	
7	0	32743	32702	32791	32767	32667	32671	32611	32762	
8	0	32732	32732	32743	32763	32703	32673	32663	32791	
9	0	32787	32802	32790	32716	32757	32681	32698	32749	
10	0	32739	32487	32715	32799	32727	32738	32727	32775	
11	0	32756	32781	32701	32803	32719	32715	32587	32765	
12	0	32787	32713	32765	32743	32748	32743	32575	32804	
13	0	32812	32743	32775	32740	32719	32647	32559	32815	
14	0	32745	32591	32837	32743	32775	32625	32719	32723	
15	0	32771	32575	32847	32743	32790	32694	32679	32747	
16	0	32773	32701	32802	32758	32742	32711	32710	32788	
17	0	32774	32701	32801	32807	32663	32720	32748	32807	
18	0	32778	32685	32817	32771	32775	32759	32735	32739	
19	0	32765	32739	32862	32703	32690	32751	32711	32773	
20	0	32775	32626	32861	32812	32748	32633	32677	32831	
21	0	32762	32543	32775	32645	32678	32639	32681	32871	
22	0	32790	32683	32855	32758	32742	32638	32630	32851	
23	0	32726	32803	32766	32775	32705	32734	32694	32804	
24	0	32796	32738	32747	32711	32658	32791	32799	32730	
25	0	32775	32804	32791	32703	32791	32757	32617	32647	
26	0	32726	32559	32690	32751	32819	32765	32503	32662	
27	0	32767	32655	32676	32717	32663	32667	32685	32633	
